W1,W2
15.96,4.48
7.92,5.03
15.99,2.05
23.310000000000002,1.7799999999999998
5.61,7.86
28.05,7.54
2.19,3.88
8.549999999999999,7.24
0.32999999999999996,0.5700000000000001
18.3,6.390000000000001
19.32,3.83
27.540000000000003,9.58
23.310000000000002,5.19
3.75,6.78
12.66,3.74
10.86,6.630000000000001
13.71,3.12
1.0799999999999998,9.1
25.23,9.549999999999999
5.130000000000001,1.96
3.54,2.96
29.669999999999998,9.79
14.25,6.69
5.22,7.46
24.599999999999998,8.120000000000001
24.959999999999997,6.42
13.65,4.34
28.47,3.66
11.22,8.07
9.33,9.030000000000001
15.57,8.91
21.48,9.370000000000001
25.77,7.65
12.42,4.95
12.209999999999999,1.8900000000000001
10.5,6.65
8.01,0.15
3.7800000000000002,0.98
0.6,4.98
9.84,8.19
29.73,6.35
16.71,1.33
2.19,8.219999999999999
9.870000000000001,2.0100000000000002
28.68,1.33
5.79,5.2700000000000005
24.479999999999997,2.22
24.66,7.24
7.59,8.29
26.009999999999998,1.51
25.439999999999998,0.21999999999999997
24.0,9.34
12.15,7.24
23.55,5.2
1.2,0.18
26.88,5.220000000000001
17.849999999999998,3.8600000000000003
15.18,6.630000000000001
29.13,2.59
29.4,2.2
24.389999999999997,6.1
7.38,5.739999999999999
29.61,6.33
23.46,5.77
6.57,5.07
27.39,5.25
22.56,2.54
14.549999999999999,4.3
6.8100000000000005,5.57
3.69,2.23
0.5399999999999999,3.95
4.319999999999999,7.75
21.119999999999997,9.91
24.63,4.03
16.35,6.61
5.91,9.719999999999999
2.6999999999999997,4.069999999999999
11.22,3.55
0.6,5.779999999999999
13.92,7.48
7.05,9.82
9.870000000000001,3.6399999999999997
10.98,1.88
7.47,8.870000000000001
3.87,1.19
24.0,1.06
27.0,3.76
9.27,8.4
28.32,3.11
18.39,8.35
11.16,0.68
9.33,1.33
19.89,8.24
23.310000000000002,6.38
22.65,5.99
23.310000000000002,9.69
24.509999999999998,9.21
19.92,8.379999999999999
11.4,3.88
3.99,7.39
1.41,3.35
21.54,6.41
16.23,2.7300000000000004
25.5,3.8600000000000003
16.05,8.88
22.68,6.3
15.39,4.9399999999999995
26.73,8.16
13.92,1.04
27.720000000000002,8.94
12.479999999999999,9.9
26.009999999999998,5.75
20.610000000000003,0.44999999999999996
29.52,3.79
2.25,8.870000000000001
20.040000000000003,6.24
14.94,0.21999999999999997
24.18,3.11
12.93,8.0
25.95,2.5
26.82,7.29
27.6,0.64
5.76,1.07
27.900000000000002,2.07
28.619999999999997,7.1
3.7800000000000002,3.6399999999999997
26.88,6.44
28.080000000000002,6.840000000000001
6.57,3.24
19.62,3.27
9.99,1.6800000000000002
18.36,8.56
20.490000000000002,5.49
21.599999999999998,3.55
14.16,5.92
1.3499999999999999,3.58
9.33,3.73
13.71,7.42
11.25,7.960000000000001
20.669999999999998,7.1499999999999995
29.37,6.25
20.46,9.89
1.83,4.1499999999999995
25.08,2.3200000000000003
20.37,5.5
26.490000000000002,1.28
22.47,5.97
24.81,4.44
2.31,2.38
23.82,8.27
22.38,9.69
2.31,5.64
17.13,1.6800000000000002
29.43,7.960000000000001
3.09,9.709999999999999
5.61,1.49
20.88,4.21
28.89,2.04
8.969999999999999,3.16
19.17,1.45
10.469999999999999,9.11
17.22,9.91
7.7700000000000005,2.04
16.919999999999998,8.58
16.14,9.389999999999999
3.7800000000000002,7.09
13.92,4.6000000000000005
12.36,5.25
28.229999999999997,5.709999999999999
21.599999999999998,5.859999999999999
8.430000000000001,7.5
29.46,8.459999999999999
7.83,1.28
16.05,7.4399999999999995
17.82,6.51
14.94,5.3500000000000005
26.46,7.18
14.129999999999999,6.05
13.26,0.61
27.6,8.49
26.28,7.720000000000001
0.32999999999999996,5.68
4.7700000000000005,9.18
15.18,1.33
6.1499999999999995,1.1300000000000001
29.13,0.64
16.830000000000002,8.34
15.21,3.17
18.21,8.35
9.75,7.48
22.11,8.57
20.46,2.0100000000000002
14.73,0.99
19.950000000000003,2.4299999999999997
27.57,8.19
11.22,3.37
0.72,0.98
7.92,1.7599999999999998
5.46,1.05
13.92,0.8200000000000001
19.5,4.9
27.630000000000003,6.58
15.57,9.84
14.129999999999999,7.01
29.73,0.71
23.73,3.3200000000000003
15.3,5.5200000000000005
13.44,9.87
22.71,8.74
29.61,8.19
10.92,7.65
20.07,9.57
16.68,9.48
25.23,8.51
2.82,5.76
28.169999999999998,9.3
23.16,1.02
5.1899999999999995,1.6500000000000001
1.5599999999999998,5.33
25.049999999999997,9.84
9.48,2.3000000000000003
17.88,3.8600000000000003
22.23,3.7199999999999998
0.63,7.37
20.7,7.7700000000000005
18.09,5.99
14.52,4.41
22.65,7.73
7.4399999999999995,1.1300000000000001
6.9,7.13
4.95,3.37
15.48,5.91
2.91,5.13
9.209999999999999,0.66
21.72,9.43
4.53,2.82
16.470000000000002,2.54
12.389999999999999,8.77
23.16,9.91
4.319999999999999,1.27
20.1,5.220000000000001
11.850000000000001,9.22
29.099999999999998,3.8600000000000003
2.1599999999999997,0.54
10.260000000000002,7.73
17.04,4.32
6.9,8.19
13.83,9.6
10.559999999999999,7.26
26.64,5.739999999999999
29.34,0.42999999999999994
23.64,7.039999999999999
28.86,9.469999999999999
10.92,2.84
28.29,7.109999999999999
9.209999999999999,2.41
18.36,3.59
28.919999999999998,4.58
14.16,5.9399999999999995
18.81,9.91
13.41,7.4399999999999995
6.090000000000001,0.2
15.57,7.05
2.34,3.11
12.030000000000001,2.0300000000000002
12.06,3.04
7.92,5.5600000000000005
28.38,0.06
6.090000000000001,4.16
29.22,2.4299999999999997
15.48,0.68
0.8999999999999999,8.76
29.25,7.58
16.470000000000002,2.58
18.509999999999998,8.219999999999999
28.86,9.34
29.61,3.39
18.419999999999998,4.31
5.49,9.68
17.97,7.09
13.32,2.48
19.47,0.14
12.299999999999999,9.59
0.42,2.79
22.259999999999998,5.460000000000001
0.32999999999999996,8.69
18.27,2.4299999999999997
16.979999999999997,3.4200000000000004
25.56,9.81
17.4,6.35
14.97,8.19
28.619999999999997,4.13
23.16,1.11
4.35,9.89
13.770000000000001,8.379999999999999
14.16,5.48
6.090000000000001,2.25
0.32999999999999996,0.15
25.47,2.2600000000000002
28.89,9.879999999999999
2.76,4.47
7.26,6.15
3.15,4.42
1.5299999999999998,5.03
14.43,5.04
12.42,7.16
1.8900000000000001,5.53
12.09,7.79
26.28,0.8200000000000001
19.98,7.01
24.21,1.11
2.67,6.65
27.0,6.8999999999999995
27.060000000000002,0.97
29.49,0.3
4.319999999999999,5.5200000000000005
23.82,1.6600000000000001
15.18,6.680000000000001
4.71,4.47
1.17,1.22
10.290000000000001,5.0600000000000005
11.73,1.18
28.439999999999998,5.859999999999999
21.09,9.31
24.3,9.379999999999999
27.060000000000002,7.4399999999999995
23.64,8.85
12.57,3.8600000000000003
19.23,0.8300000000000001
8.94,8.67
11.58,3.61
28.65,2.3200000000000003
27.900000000000002,9.350000000000001
19.830000000000002,0.15
0.69,6.62
6.75,4.25
12.0,0.8200000000000001
0.12,7.199999999999999
11.55,7.880000000000001
7.29,5.140000000000001
14.28,6.46
29.13,4.32
21.99,4.88
20.040000000000003,2.94
14.85,1.1500000000000001
11.28,1.57
26.28,8.65
10.5,6.6000000000000005
5.970000000000001,4.069999999999999
29.46,7.01
8.01,6.97
28.65,4.65
27.51,9.45
3.33,6.909999999999999
10.92,3.91
27.810000000000002,7.720000000000001
6.27,2.5300000000000002
21.15,1.06
13.92,7.79
28.169999999999998,5.470000000000001
26.79,5.44
11.22,8.23
28.59,0.34
21.599999999999998,2.45
6.8100000000000005,4.9399999999999995
27.900000000000002,6.08
19.89,2.06
15.96,5.23
9.33,0.09
19.44,1.31
6.1499999999999995,8.67
16.560000000000002,8.58
24.81,2.49
1.44,7.069999999999999
0.9299999999999999,4.22
25.5,9.89
28.86,3.8200000000000003
28.65,3.25
27.66,2.8899999999999997
12.87,8.99
28.349999999999998,6.6000000000000005
1.5299999999999998,3.16
14.82,0.75
19.05,1.7000000000000002
0.5399999999999999,4.1
1.05,9.18
0.32999999999999996,8.88
27.720000000000002,2.74
17.88,6.08
25.08,6.54
25.11,6.9799999999999995
16.830000000000002,9.78
15.57,1.96
0.5399999999999999,0.12
4.47,4.6899999999999995
15.39,6.26
5.43,7.53
29.28,7.4399999999999995
9.36,6.61
1.5599999999999998,7.199999999999999
6.03,8.16
7.08,5.5
22.740000000000002,0.54
25.47,7.98
29.61,8.82
19.35,0.8899999999999999
18.21,1.59
21.299999999999997,6.93
26.94,1.23
18.96,7.95
24.09,8.209999999999999
11.64,0.36
28.89,3.9000000000000004
16.5,5.789999999999999
6.18,9.6
9.84,2.56
2.04,3.6399999999999997
13.41,1.05
24.479999999999997,4.699999999999999
10.469999999999999,7.930000000000001
14.52,9.41
7.29,9.51
25.5,6.83
20.400000000000002,8.91
17.04,0.67
11.22,7.59
0.72,6.7
14.67,8.870000000000001
1.5599999999999998,9.69
12.9,5.91
20.01,5.659999999999999
5.159999999999999,9.91
11.129999999999999,9.65
29.52,5.13
12.06,5.5
12.299999999999999,6.23
17.34,6.840000000000001
8.100000000000001,6.14
0.69,8.34
1.26,2.7700000000000005
14.43,4.51
8.67,4.01
9.27,9.8
0.63,0.18
13.770000000000001,5.75
14.28,5.1
5.76,9.14
10.559999999999999,7.0
17.58,5.3500000000000005
18.21,3.9400000000000004
5.37,1.05
26.4,7.74
29.58,1.33
29.61,0.97
26.61,6.35
26.4,2.72
12.09,4.72
7.95,5.93
5.970000000000001,0.15
13.32,3.9400000000000004
29.4,5.5200000000000005
5.49,4.43
7.7700000000000005,4.76
13.32,4.28
5.34,7.63
21.299999999999997,4.41
27.18,2.7800000000000002
8.639999999999999,1.5
27.42,6.28
27.84,3.43
29.13,5.699999999999999
1.44,5.5
6.119999999999999,4.699999999999999
15.21,1.51
8.31,6.989999999999999
16.68,6.58
12.299999999999999,4.84
29.46,4.55
28.86,0.81
24.599999999999998,2.0100000000000002
23.880000000000003,6.48
23.25,3.73
2.49,6.97
14.19,5.16
14.1,7.71
16.95,4.91
12.42,1.21
29.55,3.85
27.03,1.01
23.310000000000002,6.9399999999999995
21.75,5.77
1.2899999999999998,6.790000000000001
11.91,9.34
18.63,6.01
5.76,5.8999999999999995
3.39,2.05
19.26,5.68
12.54,2.82
23.28,4.6000000000000005
20.37,2.79
21.15,4.79
25.47,6.61
15.42,9.44
18.36,8.469999999999999
9.69,8.56
19.44,9.76
27.51,5.859999999999999
7.95,1.32
12.959999999999999,3.74
29.64,6.9799999999999995
27.6,2.7300000000000004
25.14,7.069999999999999
22.169999999999998,3.62
27.96,8.58
6.69,5.550000000000001
14.73,4.0
4.8,7.25
0.57,9.68
6.4799999999999995,3.17
15.18,6.32
6.39,8.66
10.08,0.38
19.740000000000002,6.1899999999999995
2.04,9.07
24.81,1.47
26.64,9.91
16.05,8.0
13.26,1.79
25.259999999999998,3.14
28.110000000000003,7.1
26.16,6.24
17.07,7.29
18.75,9.05
1.2899999999999998,4.35
16.68,5.57
3.75,5.859999999999999
22.71,2.44
13.8,0.5
4.35,5.33
20.19,9.7
10.469999999999999,4.01
24.389999999999997,3.91
13.26,7.279999999999999
25.11,7.7700000000000005
19.92,8.219999999999999
19.62,8.98
21.36,1.18
1.71,0.5800000000000001
6.99,4.640000000000001
24.93,3.8600000000000003
7.199999999999999,7.74
29.73,9.91
20.849999999999998,4.2
21.57,9.74
10.92,5.25
9.33,6.21
11.58,3.87
22.29,8.45
7.7700000000000005,1.8599999999999999
9.0,7.1
26.19,6.840000000000001
11.43,1.11
14.52,6.870000000000001
14.43,8.49
17.7,3.09
15.24,6.18
21.599999999999998,0.14
10.41,7.08
13.620000000000001,4.44
21.45,3.93
8.94,5.739999999999999
3.75,4.95
14.16,1.61
22.740000000000002,8.79
2.1599999999999997,2.72
2.97,1.05
3.2399999999999998,0.31
8.370000000000001,3.59
8.22,0.39
15.120000000000001,1.7100000000000002
28.229999999999997,3.25
12.030000000000001,2.6500000000000004
18.57,5.629999999999999
3.75,6.82
1.74,8.07
6.930000000000001,8.71
16.860000000000003,8.45
8.430000000000001,8.030000000000001
21.06,7.82
25.8,6.959999999999999
20.91,0.41000000000000003
10.319999999999999,0.03
17.43,6.46
16.11,7.78
10.200000000000001,2.82
21.54,2.6100000000000003
4.08,0.81
29.52,0.38
16.830000000000002,1.32
25.56,5.380000000000001
10.5,9.21
21.029999999999998,1.06
10.95,4.81
0.7799999999999999,7.46
4.71,5.380000000000001
28.229999999999997,7.66
12.959999999999999,8.88
23.43,4.79
29.07,6.22
16.14,6.04
18.3,3.0
8.969999999999999,8.61
2.67,7.8100000000000005
22.29,8.4
4.62,6.3
22.95,2.07
8.34,4.44
4.83,4.53
18.39,9.11
1.1099999999999999,5.3500000000000005
13.32,5.6000000000000005
19.080000000000002,6.48
16.650000000000002,4.03
26.4,8.41
19.59,3.69
28.68,8.72
10.83,2.7
18.39,1.7599999999999998
21.66,0.52
4.86,4.03
27.27,7.7700000000000005
12.87,5.659999999999999
14.73,6.78
4.17,0.38
8.459999999999999,9.3
24.959999999999997,5.13
13.8,6.61
27.84,8.129999999999999
29.009999999999998,1.85
24.45,9.81
10.74,6.790000000000001
15.96,3.6399999999999997
26.43,5.44
8.31,9.3
29.669999999999998,7.37
15.96,4.04
9.84,7.08
16.11,4.87
26.580000000000002,8.129999999999999
7.47,6.02
15.06,4.37
23.400000000000002,5.44
12.209999999999999,4.2
24.779999999999998,9.719999999999999
7.83,1.85
13.17,0.8500000000000001
3.81,6.06
24.18,9.9
28.95,2.7300000000000004
13.92,0.97
29.669999999999998,4.59
10.74,5.739999999999999
16.32,6.83
19.35,2.84
5.67,9.49
26.94,0.63
10.05,6.5
28.439999999999998,9.91
19.32,3.02
20.040000000000003,6.02
12.27,7.5
28.47,8.34
12.45,2.2
29.49,5.550000000000001
13.83,3.75
14.58,5.09
21.06,9.02
9.9,5.8
29.73,9.6
6.57,1.1700000000000002
25.259999999999998,3.69
5.76,9.78
11.67,6.7700000000000005
8.85,1.8399999999999999
14.43,0.52
3.0300000000000002,6.7
14.64,3.97
29.13,7.1899999999999995
22.38,9.200000000000001
15.99,5.859999999999999
1.92,1.7599999999999998
2.13,7.25
20.1,9.879999999999999
25.59,6.790000000000001
27.93,2.36
27.6,0.25
10.86,1.7799999999999998
23.55,9.75
21.9,3.58
15.96,6.82
27.990000000000002,0.38
25.95,4.3
18.18,3.88
27.450000000000003,7.01
1.3499999999999999,0.8400000000000001
4.65,4.59
13.08,4.42
18.03,5.61
6.0600000000000005,2.7
23.94,0.3
8.040000000000001,3.8200000000000003
6.930000000000001,7.22
28.709999999999997,9.57
19.26,5.68
1.1099999999999999,3.92
17.07,8.17
9.45,7.59
29.16,0.56
16.889999999999997,2.44
4.38,7.880000000000001
27.78,3.6399999999999997
11.22,2.1
29.34,3.05
29.43,4.92
14.73,4.63
22.38,4.2
10.92,8.309999999999999
13.26,1.7199999999999998
5.130000000000001,7.1
11.28,5.25
10.469999999999999,7.800000000000001
27.060000000000002,7.21
21.39,8.05
8.100000000000001,4.93
15.690000000000001,7.13
24.45,6.97
20.97,2.36
28.139999999999997,8.29
1.3199999999999998,6.51
19.650000000000002,4.47
1.83,0.59
11.22,6.21
6.119999999999999,5.779999999999999
27.900000000000002,8.2
20.939999999999998,2.9699999999999998
13.14,6.3
22.32,2.27
28.83,7.42
13.71,1.9100000000000001
18.09,4.08
20.46,4.069999999999999
22.65,4.13
25.169999999999998,6.3
15.81,7.029999999999999
25.11,2.9099999999999997
21.63,3.76
1.1099999999999999,4.12
1.6199999999999999,9.84
9.24,8.0
20.46,1.77
11.55,4.82
18.3,4.640000000000001
17.4,7.26
10.110000000000001,1.92
23.82,0.22999999999999998
8.16,1.33
14.73,9.67
5.159999999999999,6.04
28.5,4.7299999999999995
13.26,4.91
21.06,6.45
11.46,6.17
16.68,1.7599999999999998
26.13,4.22
11.58,4.57
14.459999999999999,4.1
15.81,9.879999999999999
12.42,6.92
28.919999999999998,4.04
13.08,3.46
17.82,4.91
26.73,4.66
24.0,4.88
20.639999999999997,9.22
1.71,4.76
5.58,1.46
15.870000000000001,4.27
17.759999999999998,9.41
27.720000000000002,6.949999999999999
7.65,2.38
26.52,3.13
17.13,0.55
19.05,1.24
24.060000000000002,6.5600000000000005
1.5899999999999999,9.040000000000001
4.53,2.2800000000000002
7.35,0.8300000000000001
21.66,4.34
17.7,1.4000000000000001
5.76,0.53
20.16,7.78
14.82,2.7300000000000004
19.950000000000003,4.779999999999999
2.5500000000000003,9.8
21.81,9.78
5.76,4.01
28.68,2.3499999999999996
28.919999999999998,8.37
8.370000000000001,7.29
2.46,6.83
13.05,3.99
1.5299999999999998,4.25
17.4,0.62
20.01,4.93
10.59,9.65
23.55,7.58
27.78,7.5600000000000005
16.14,8.2
22.830000000000002,3.04
27.630000000000003,5.659999999999999
19.86,4.76
27.540000000000003,2.04
24.81,3.95
20.759999999999998,3.8
22.38,7.800000000000001
14.43,8.49
3.99,1.32
27.75,7.53
7.65,9.43
12.93,4.01
7.59,8.29
25.77,6.720000000000001
27.060000000000002,2.8299999999999996
3.15,7.5
21.99,8.52
6.4799999999999995,9.120000000000001
28.919999999999998,1.7000000000000002
6.930000000000001,4.680000000000001
25.14,9.51
12.84,2.0100000000000002
27.150000000000002,7.5
28.89,4.36
12.389999999999999,5.13
8.22,8.98
14.94,4.55
25.169999999999998,5.5600000000000005
16.740000000000002,5.6000000000000005
21.72,4.5200000000000005
19.950000000000003,1.9500000000000002
26.85,3.5199999999999996
12.69,6.14
28.86,9.34
26.55,6.18
14.52,5.25
25.11,2.84
15.06,6.42
21.93,6.66
3.09,6.42
21.81,3.15
6.6,6.8500000000000005
23.1,8.06
22.44,7.74
18.69,9.350000000000001
16.17,9.06
5.73,2.0100000000000002
25.259999999999998,9.02
20.91,8.82
14.549999999999999,0.39
25.56,1.7199999999999998
28.38,7.63
12.6,5.99
12.78,4.79
21.78,5.2700000000000005
27.42,4.29
24.060000000000002,3.76
22.5,6.16
7.29,7.79
28.68,5.869999999999999
29.73,2.0100000000000002
9.99,8.42
7.7700000000000005,9.01
1.65,5.3500000000000005
4.35,8.37
8.16,3.3800000000000003
23.43,6.37
29.46,7.24
27.21,6.82
27.810000000000002,0.53
20.46,5.380000000000001
12.78,6.83
9.15,7.029999999999999
13.74,8.29
2.0100000000000002,7.78
18.81,7.48
16.41,0.64
27.39,3.5199999999999996
16.14,1.22
24.150000000000002,3.9800000000000004
20.25,7.1
8.01,9.84
17.61,0.52
24.240000000000002,5.08
24.66,6.1899999999999995
24.09,8.2
8.34,8.55
17.73,8.95
27.630000000000003,5.949999999999999
14.49,1.56
14.64,6.9799999999999995
27.57,4.61
2.67,2.7300000000000004
18.93,6.3
28.59,9.879999999999999
18.39,7.720000000000001
15.39,3.91
1.38,3.3200000000000003
29.31,4.5200000000000005
5.279999999999999,3.5199999999999996
15.120000000000001,9.7
19.41,2.31
14.28,9.89
0.96,5.08
13.41,8.2
1.1099999999999999,9.3
11.790000000000001,7.95
22.68,8.309999999999999
27.66,0.09
21.029999999999998,6.75
15.03,0.8599999999999999
13.32,0.42999999999999994
29.22,0.45999999999999996
18.09,9.79
16.200000000000003,3.02
14.76,9.43
8.879999999999999,4.35
15.96,2.52
29.64,3.37
11.58,7.34
7.4399999999999995,7.86
11.28,3.33
10.74,4.81
21.06,1.0
29.34,2.08
20.759999999999998,4.31
16.5,8.73
17.79,9.200000000000001
22.71,3.43
22.23,8.84
28.89,0.9199999999999999
22.32,2.52
25.169999999999998,2.82
10.14,1.1500000000000001
29.28,8.2
12.209999999999999,2.9
16.05,3.91
19.32,5.61
7.53,1.92
12.120000000000001,7.5
18.81,5.0
11.790000000000001,0.5700000000000001
10.44,3.3000000000000003
12.15,3.76
14.94,0.5800000000000001
0.26999999999999996,8.32
18.45,1.7000000000000002
12.209999999999999,4.84
25.8,5.32
27.03,3.99
3.54,2.41
27.3,8.2
6.6,9.43
24.81,0.3
16.979999999999997,9.629999999999999
14.91,8.459999999999999
15.03,7.91
21.66,5.19
28.709999999999997,9.85
14.94,3.58
11.19,5.96
5.94,4.1499999999999995
20.520000000000003,7.25
28.56,5.61
19.89,5.699999999999999
23.34,6.630000000000001
15.3,2.94
1.8599999999999999,1.92
15.75,1.45
29.64,7.95
26.82,0.8799999999999999
0.87,8.219999999999999
29.7,8.870000000000001
15.48,7.78
23.61,2.67
26.25,4.49
12.69,0.51
4.08,2.64
1.47,6.97
7.53,7.3
17.97,7.8100000000000005
9.540000000000001,4.79
20.220000000000002,6.1899999999999995
17.939999999999998,6.21
25.53,9.84
7.38,9.43
26.94,9.65
13.38,8.85
26.67,5.8999999999999995
1.3199999999999998,8.25
18.18,5.09
22.62,5.19
23.34,0.09
11.64,9.41
8.01,2.84
1.1099999999999999,3.85
0.9299999999999999,3.3400000000000003
21.689999999999998,4.44
25.71,3.77
8.67,7.4399999999999995
11.91,9.22
26.43,1.1700000000000002
3.5100000000000002,4.98
1.3499999999999999,5.68
29.669999999999998,4.83
3.69,8.01
25.77,8.24
8.370000000000001,2.16
27.96,3.62
29.73,7.74
10.62,4.47
10.86,8.66
29.099999999999998,5.48
12.959999999999999,2.23
16.68,6.470000000000001
22.92,7.74
2.85,7.29
23.19,4.069999999999999
27.36,0.17
10.020000000000001,4.31
16.68,2.79
0.51,9.14
22.11,8.86
7.32,4.3
1.3499999999999999,0.94
16.560000000000002,8.66
25.47,1.96
5.79,6.790000000000001
22.77,0.43999999999999995
26.43,4.7299999999999995
16.830000000000002,5.779999999999999
12.120000000000001,4.27
25.98,0.41000000000000003
9.39,9.290000000000001
19.2,5.33
16.290000000000003,8.39
13.17,7.09
17.73,9.62
29.73,7.25
7.800000000000001,2.5300000000000002
10.89,8.06
22.62,1.92
18.9,7.1
15.57,8.26
14.549999999999999,4.88
27.12,3.73
22.169999999999998,9.44
15.57,1.06
23.61,2.15
26.19,5.8
12.09,0.8200000000000001
9.03,1.9100000000000001
4.35,3.74
23.400000000000002,1.9900000000000002
27.42,6.38
23.91,7.069999999999999
26.31,5.859999999999999
16.32,7.26
6.6,7.84
21.36,3.11
28.799999999999997,7.8500000000000005
15.81,4.88
19.080000000000002,1.6400000000000001
12.06,3.05
29.64,2.45
0.18,1.59
22.32,0.66
25.59,1.08
6.33,3.01
25.439999999999998,6.06
1.5299999999999998,4.109999999999999
22.259999999999998,2.33
24.150000000000002,9.43
5.73,5.5600000000000005
16.23,2.4
0.18,3.6799999999999997
12.0,3.4799999999999995
10.74,0.22999999999999998
11.76,0.10999999999999999
3.1799999999999997,2.79
20.220000000000002,0.49
24.45,7.3
29.73,4.1
1.38,2.3000000000000003
12.57,1.02
4.47,6.15
18.6,5.44
3.09,2.14
10.379999999999999,1.59
7.7700000000000005,6.680000000000001
15.75,4.67
26.64,8.97
22.86,0.5800000000000001
29.099999999999998,0.4
16.59,9.879999999999999
13.92,1.6700000000000002
25.38,2.33
0.87,7.069999999999999
12.0,0.36
23.34,8.09
19.560000000000002,3.88
11.28,4.39
9.33,3.27
1.26,5.5600000000000005
3.84,7.08
27.990000000000002,7.42
11.22,8.01
8.52,3.58
8.16,7.74
2.79,9.64
14.16,8.040000000000001
27.330000000000002,9.3
16.14,0.51
18.54,3.74
28.05,9.45
11.01,9.86
9.0,3.15
20.130000000000003,0.37
15.57,8.4
26.490000000000002,9.41
21.599999999999998,2.2600000000000002
9.03,5.8999999999999995
23.46,6.5600000000000005
27.990000000000002,5.859999999999999
14.43,0.97
29.7,0.59
26.85,3.9000000000000004
29.4,6.89
27.900000000000002,6.82
16.5,7.68
28.29,9.280000000000001
8.100000000000001,1.08
12.15,8.870000000000001
22.11,7.24
15.870000000000001,2.31
15.81,9.85
1.05,0.8599999999999999
1.47,0.32
7.98,4.32
23.400000000000002,9.57
4.4399999999999995,1.33
29.52,7.05
26.25,1.87
8.52,8.85
11.850000000000001,0.95
5.010000000000001,8.41
10.86,3.76
24.150000000000002,9.14
7.65,8.76
8.100000000000001,5.33
0.84,8.49
25.14,9.91
9.6,4.44
23.22,2.59
24.509999999999998,0.8200000000000001
28.529999999999998,8.88
28.77,9.459999999999999
7.92,4.26
20.610000000000003,6.1899999999999995
12.959999999999999,8.030000000000001
4.29,5.699999999999999
11.64,0.68
27.51,5.91
6.63,2.07
18.419999999999998,1.45
3.21,5.140000000000001
9.33,2.23
23.400000000000002,7.94
26.61,4.42
7.47,2.0100000000000002
4.59,2.09
16.560000000000002,5.949999999999999
15.21,0.48
24.689999999999998,9.57
23.82,0.74
14.19,9.06
0.8999999999999999,3.58
22.95,8.08
5.91,3.8
12.45,5.550000000000001
1.05,0.8999999999999999
15.21,3.0
0.84,9.879999999999999
13.05,8.45
29.73,9.76
28.169999999999998,7.01
27.21,5.460000000000001
12.51,8.89
6.1499999999999995,5.93
24.270000000000003,6.46
12.36,8.379999999999999
13.8,1.47
5.22,0.26
3.36,2.6100000000000003
7.47,1.92
22.44,1.54
26.16,8.84
0.51,7.41
5.79,4.44
9.0,2.9899999999999998
10.92,7.73
11.129999999999999,7.1
12.27,5.96
29.009999999999998,4.43
17.34,5.5200000000000005
7.08,8.62
28.799999999999997,2.98
6.6,9.11
27.93,5.5600000000000005
29.31,3.62
12.0,0.49
24.81,4.91
28.799999999999997,6.44
3.69,4.79
25.41,0.07
1.23,5.23
13.83,8.16
3.54,5.91
25.919999999999998,6.720000000000001
19.32,3.27
2.5799999999999996,0.9299999999999999
19.32,7.63
13.65,4.050000000000001
25.68,4.82
18.990000000000002,7.13
2.67,4.1499999999999995
16.41,1.41
12.69,5.32
22.95,1.05
11.790000000000001,2.8000000000000003
12.209999999999999,0.8500000000000001
21.72,9.06
10.17,5.34
25.47,3.91
25.47,4.47
23.67,0.7000000000000001
2.5500000000000003,8.84
22.44,3.75
14.85,1.19
3.81,4.1899999999999995
24.09,9.22
16.560000000000002,1.7599999999999998
15.39,8.51
7.7700000000000005,5.659999999999999
12.389999999999999,6.14
6.42,4.29
10.74,9.07
11.07,9.44
15.06,3.6399999999999997
24.12,2.2
9.870000000000001,4.59
1.5299999999999998,7.86
1.2899999999999998,0.06
19.98,0.35000000000000003
17.759999999999998,4.84
26.4,7.08
28.2,6.5
4.319999999999999,4.31
21.33,0.8
26.91,7.4399999999999995
0.72,3.4799999999999995
11.370000000000001,7.51
12.75,9.3
7.71,0.8799999999999999
22.89,0.04
9.06,6.390000000000001
26.16,2.49
26.73,9.030000000000001
10.98,4.050000000000001
2.25,5.859999999999999
13.41,4.51
23.85,7.720000000000001
17.849999999999998,8.2
7.47,3.05
16.32,7.18
22.47,5.75
22.98,5.97
22.65,0.29000000000000004
14.79,0.08
12.9,2.4299999999999997
27.810000000000002,2.1
21.209999999999997,5.32
10.110000000000001,2.12
23.34,7.800000000000001
11.129999999999999,9.8
8.430000000000001,2.4299999999999997
21.99,2.0300000000000002
4.8,2.1
25.86,8.17
7.71,0.99
18.54,7.01
11.67,5.16
2.34,0.35000000000000003
25.98,5.23
22.44,9.399999999999999
11.55,1.32
9.06,4.17
1.26,2.45
13.92,5.99
6.99,6.27
16.830000000000002,7.62
20.37,9.69
9.06,9.73
11.25,3.9400000000000004
13.44,1.58
5.46,3.29
21.9,3.97
1.9500000000000002,7.109999999999999
3.69,0.68
10.110000000000001,7.78
7.83,5.48
11.31,9.68
8.100000000000001,6.82
26.88,3.2800000000000002
24.18,0.35000000000000003
10.89,6.4
13.11,2.07
10.5,5.3500000000000005
16.5,2.05
28.86,9.91
26.1,3.4799999999999995
22.86,9.879999999999999
16.68,7.8100000000000005
10.260000000000002,7.01
27.78,9.84
23.28,7.199999999999999
2.04,2.23
0.21,5.13
27.18,7.39
0.36,6.630000000000001
4.98,9.91
16.68,8.84
